"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"DDD","2013J",482083,"F","South Region","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",482173,"F","Scotland","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",482635,"F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",482868,"M","South East Region","Lower Than A Level","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",483362,"M","East Anglian Region","Lower Than A Level","90-100%","35-55",1,60,FALSE,"Fail"
"DDD","2013J",483934,"M","North Western Region","Lower Than A Level","20-30%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",484266,"M","Scotland","Lower Than A Level","10-20","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",484355,"M","Yorkshire Region","Lower Than A Level","30-40%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",484423,"F","South West Region","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",484436,"M","North Western Region","Lower Than A Level","0-10%","0-35",1,60,FALSE,"Pass"
"DDD","2013J",484999,"M","South Region","Lower Than A Level","70-80%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",485195,"F","South West Region","Lower Than A Level","90-100%","0-35",1,120,FALSE,"Fail"
"DDD","2013J",485506,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,120,FALSE,"Pass"
"DDD","2013J",485519,"F","North Western Region","A Level or Equivalent","20-30%","0-35",1,60,FALSE,"Pass"
"DDD","2013J",485594,"F","West Midlands Region","A Level or Equivalent","30-40%","0-35",1,120,FALSE,"Fail"
"DDD","2013J",485734,"M","Wales","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",485791,"F","Scotland","A Level or Equivalent","70-80%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",485980,"M","East Midlands Region","Lower Than A Level","0-10%","35-55",0,210,FALSE,"Withdrawn"
"DDD","2013J",486533,"F","Ireland","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",486777,"F","London Region","Lower Than A Level","10-20","0-35",0,180,FALSE,"Withdrawn"
"DDD","2013J",486877,"M","South East Region","A Level or Equivalent","60-70%","0-35",0,150,FALSE,"Pass"
"DDD","2013J",486890,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",487293,"F","North Western Region","A Level or Equivalent","60-70%","0-35",1,120,FALSE,"Pass"
"DDD","2013J",487556,"M","East Midlands Region","HE Qualification","90-100%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",488198,"M","South Region","Lower Than A Level","70-80%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",488550,"F","Scotland","HE Qualification","20-30%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",488575,"M","Scotland","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",488680,"M","South West Region","A Level or Equivalent","30-40%","35-55",1,80,FALSE,"Distinction"
"DDD","2013J",489084,"M","Scotland","HE Qualification","30-40%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",489150,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",489209,"F","East Midlands Region","A Level or Equivalent","90-100%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",489410,"F","West Midlands Region","Lower Than A Level","80-90%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",489990,"F","North Western Region","Lower Than A Level","40-50%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",490164,"F","South East Region","Lower Than A Level","90-100%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",490297,"M","Scotland","Lower Than A Level","10-20","0-35",0,150,TRUE,"Withdrawn"
"DDD","2013J",490530,"M","Wales","Lower Than A Level","0-10%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",490738,"M","North Western Region","HE Qualification","90-100%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",491081,"M","London Region","HE Qualification","20-30%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",491110,"F","West Midlands Region","HE Qualification","60-70%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",491688,"M","South East Region","Lower Than A Level","30-40%","0-35",1,210,TRUE,"Withdrawn"
"DDD","2013J",491874,"F","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",491875,"F","Ireland","Lower Than A Level","10-20","0-35",1,60,FALSE,"Fail"
"DDD","2013J",491912,"M","East Anglian Region","No Formal quals","60-70%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",491926,"M","Wales","Lower Than A Level","10-20","35-55",0,60,TRUE,"Pass"
"DDD","2013J",492552,"M","Wales","A Level or Equivalent","40-50%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",492635,"F","South West Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",492740,"F","Scotland","HE Qualification","50-60%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",492842,"F","North Western Region","Lower Than A Level","10-20","0-35",0,60,TRUE,"Withdrawn"
"DDD","2013J",493147,"F","South East Region","A Level or Equivalent","40-50%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",493207,"F","West Midlands Region","Lower Than A Level","60-70%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",493404,"F","West Midlands Region","A Level or Equivalent","20-30%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",493725,"F","South East Region","Lower Than A Level","50-60%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",493876,"M","London Region","A Level or Equivalent","20-30%","0-35",0,90,FALSE,"Withdrawn"
"DDD","2013J",493879,"M","Scotland","A Level or Equivalent","60-70%","0-35",1,120,TRUE,"Withdrawn"
"DDD","2013J",494389,"F","London Region","A Level or Equivalent","30-40%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",494667,"M","East Anglian Region","Lower Than A Level","40-50%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",494722,"F","Scotland","HE Qualification","80-90%","35-55",0,60,FALSE,"Withdrawn"
"DDD","2013J",494728,"M","North Region","Lower Than A Level","30-40%","0-35",1,60,TRUE,"Withdrawn"
"DDD","2013J",495115,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",1,60,TRUE,"Withdrawn"
"DDD","2013J",495762,"M","Wales","HE Qualification","60-70%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",496154,"F","South Region","A Level or Equivalent","50-60%","35-55",0,60,FALSE,"Withdrawn"
"DDD","2013J",496185,"M","South West Region","A Level or Equivalent","70-80%","0-35",0,60,TRUE,"Fail"
"DDD","2013J",496315,"M","South Region","A Level or Equivalent","90-100%","0-35",1,60,TRUE,"Fail"
"DDD","2013J",496373,"F","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",497229,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,90,FALSE,"Fail"
"DDD","2013J",497475,"M","North Western Region","Lower Than A Level","70-80%","35-55",1,60,FALSE,"Fail"
"DDD","2013J",497590,"F","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",497809,"M","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",497994,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",1,90,TRUE,"Pass"
"DDD","2013J",498793,"M","Wales","Lower Than A Level","10-20","35-55",0,240,TRUE,"Withdrawn"
"DDD","2013J",498821,"F","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",498877,"F","South Region","A Level or Equivalent","20-30%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",498903,"M","South West Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",499392,"M","South West Region","Lower Than A Level","40-50%","0-35",0,60,TRUE,"Fail"
"DDD","2013J",499469,"M","Wales","Lower Than A Level","0-10%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",500283,"M","South Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",500339,"M","North Western Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",500521,"F","Scotland","Lower Than A Level","30-40%","0-35",0,90,TRUE,"Withdrawn"
"DDD","2013J",500581,"M","East Anglian Region","Post Graduate Qualification","90-100%","0-35",0,60,FALSE,"Distinction"
"DDD","2013J",500707,"F","East Anglian Region","A Level or Equivalent","60-70%","35-55",1,60,TRUE,"Withdrawn"
"DDD","2013J",500785,"F","South Region","A Level or Equivalent","50-60%","35-55",0,60,TRUE,"Withdrawn"
"DDD","2013J",501203,"M","South Region","Lower Than A Level","90-100%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",501488,"F","North Western Region","A Level or Equivalent","20-30%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",501723,"F","South Region","A Level or Equivalent","40-50%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",501867,"M","London Region","HE Qualification","20-30%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",502051,"F","South Region","Lower Than A Level","40-50%","35-55",0,90,FALSE,"Withdrawn"
"DDD","2013J",502057,"F","London Region","Lower Than A Level","40-50%","35-55",0,120,FALSE,"Withdrawn"
"DDD","2013J",502207,"M","North Region","A Level or Equivalent","40-50%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",502466,"M","London Region","Lower Than A Level","0-10%","35-55",0,150,FALSE,"Withdrawn"
"DDD","2013J",502477,"F","South East Region","A Level or Equivalent","60-70%","0-35",0,90,FALSE,"Distinction"
"DDD","2013J",502638,"M","South East Region","Lower Than A Level","80-90%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",502642,"M","East Anglian Region","A Level or Equivalent","70-80%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",503023,"F","South East Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",503783,"F","East Anglian Region","A Level or Equivalent","0-10%","0-35",1,60,FALSE,"Pass"
"DDD","2013J",503838,"F","East Anglian Region","HE Qualification","90-100%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",504034,"F","Ireland","A Level or Equivalent","0-10%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",504064,"F","East Anglian Region","A Level or Equivalent","30-40%","35-55",0,120,TRUE,"Withdrawn"
"DDD","2013J",504234,"F","London Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Pass"
"DDD","2013J",504368,"M","East Anglian Region","Lower Than A Level","40-50%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",504429,"F","North Western Region","HE Qualification","80-90%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",504552,"M","East Anglian Region","Lower Than A Level","60-70%","0-35",0,90,FALSE,"Withdrawn"
"DDD","2013J",504596,"M","Wales","Lower Than A Level","50-60%","35-55",1,60,FALSE,"Fail"
"DDD","2013J",504602,"M","East Anglian Region","HE Qualification","20-30%","35-55",1,90,FALSE,"Fail"
"DDD","2013J",504862,"F","Scotland","HE Qualification","30-40%","0-35",0,90,FALSE,"Fail"
"DDD","2013J",505142,"M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",505209,"F","East Anglian Region","Lower Than A Level","20-30%","0-35",0,240,FALSE,"Withdrawn"
"DDD","2013J",505561,"F","East Midlands Region","Lower Than A Level","50-60%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",505856,"M","Wales","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",506476,"F","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,TRUE,"Withdrawn"
"DDD","2013J",506582,"F","London Region","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Distinction"
"DDD","2013J",506597,"M","West Midlands Region","A Level or Equivalent","50-60%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",506829,"F","North Western Region","A Level or Equivalent","60-70%","0-35",2,120,FALSE,"Fail"
"DDD","2013J",507113,"F","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",507115,"M","Ireland","A Level or Equivalent","40-50%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",507257,"M","South Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",507285,"M","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",507344,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",507478,"M","West Midlands Region","Lower Than A Level",NA,"0-35",1,90,FALSE,"Fail"
"DDD","2013J",508025,"F","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",508227,"F","East Midlands Region","A Level or Equivalent","10-20","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",508246,"M","Wales","Lower Than A Level","90-100%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",508601,"F","Scotland","HE Qualification","20-30%","35-55",0,180,FALSE,"Withdrawn"
"DDD","2013J",508615,"M","London Region","HE Qualification","40-50%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",508637,"M","Scotland","HE Qualification","20-30%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",508785,"F","South Region","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",509102,"M","South East Region","A Level or Equivalent","70-80%","0-35",0,150,FALSE,"Pass"
"DDD","2013J",509279,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",509327,"F","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,120,FALSE,"Pass"
"DDD","2013J",509416,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",509501,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",509610,"M","South East Region","Lower Than A Level","90-100%","0-35",0,60,TRUE,"Pass"
"DDD","2013J",509929,"M","Scotland","Post Graduate Qualification","80-90%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",510182,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",510864,"F","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",510873,"F","Scotland","HE Qualification","30-40%","0-35",1,120,FALSE,"Pass"
"DDD","2013J",511282,"F","North Western Region","A Level or Equivalent","10-20","0-35",0,90,FALSE,"Pass"
"DDD","2013J",511453,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",511636,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",511890,"M","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,120,TRUE,"Withdrawn"
"DDD","2013J",512050,"M","North Western Region","Lower Than A Level","50-60%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",512259,"M","South Region","Lower Than A Level","70-80%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",512525,"M","Wales","A Level or Equivalent","70-80%","0-35",0,90,TRUE,"Withdrawn"
"DDD","2013J",512706,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,TRUE,"Fail"
"DDD","2013J",513007,"M","East Midlands Region","A Level or Equivalent","40-50%","0-35",1,90,FALSE,"Fail"
"DDD","2013J",513204,"F","Wales","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",513349,"F","East Midlands Region","A Level or Equivalent","90-100%","35-55",0,75,FALSE,"Fail"
"DDD","2013J",513356,"M","North Region","Lower Than A Level","40-50%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",513482,"M","East Midlands Region","Lower Than A Level","40-50%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",513499,"M","Ireland","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",513853,"F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",513954,"F","South West Region","Lower Than A Level","90-100%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",514125,"F","Ireland","A Level or Equivalent","30-40%","0-35",1,90,FALSE,"Pass"
"DDD","2013J",514218,"F","South East Region","Lower Than A Level","90-100%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",514495,"M","South East Region","A Level or Equivalent","50-60%","0-35",0,90,FALSE,"Withdrawn"
"DDD","2013J",514852,"F","Scotland","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",514934,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",515056,"M","South West Region","HE Qualification","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",515247,"F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,150,FALSE,"Withdrawn"
"DDD","2013J",515520,"M","Scotland","Lower Than A Level","60-70%","0-35",0,60,TRUE,"Pass"
"DDD","2013J",516343,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",516653,"M","South West Region","Lower Than A Level","60-70%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",516946,"M","West Midlands Region","A Level or Equivalent","70-80%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",517093,"M","Scotland","A Level or Equivalent","70-80%","0-35",0,75,FALSE,"Distinction"
"DDD","2013J",517416,"M","Wales","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",518194,"F","South West Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",518709,"M","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",518731,"M","South East Region","A Level or Equivalent","80-90%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",518951,"M","Yorkshire Region","Lower Than A Level","30-40%","35-55",0,60,FALSE,"Fail"
"DDD","2013J",519100,"F","South West Region","HE Qualification","10-20","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",519211,"M","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",519358,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",519449,"M","East Midlands Region","A Level or Equivalent","30-40%","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",519552,"F","Scotland","HE Qualification","0-10%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",519961,"F","West Midlands Region","Lower Than A Level","70-80%","0-35",1,120,FALSE,"Fail"
"DDD","2013J",520150,"F","South West Region","HE Qualification","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",520891,"M","South Region","Lower Than A Level","50-60%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",522312,"M","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",522363,"F","London Region","HE Qualification","20-30%","35-55",0,120,FALSE,"Withdrawn"
"DDD","2013J",522473,"F","North Region","Lower Than A Level",NA,"0-35",0,60,FALSE,"Pass"
"DDD","2013J",522538,"F","London Region","A Level or Equivalent","50-60%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",522690,"F","East Midlands Region","A Level or Equivalent","90-100%","35-55",0,150,FALSE,"Withdrawn"
"DDD","2013J",522777,"M","South West Region","A Level or Equivalent","40-50%","0-35",1,60,FALSE,"Pass"
"DDD","2013J",523047,"F","Wales","A Level or Equivalent","40-50%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",523248,"M","Wales","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",523275,"M","Ireland","A Level or Equivalent","10-20","0-35",1,120,FALSE,"Withdrawn"
"DDD","2013J",523583,"F","London Region","A Level or Equivalent","20-30%","35-55",0,120,TRUE,"Withdrawn"
"DDD","2013J",523632,"M","West Midlands Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",523834,"F","North Region","A Level or Equivalent","60-70%","35-55",0,90,FALSE,"Withdrawn"
"DDD","2013J",524261,"F","Scotland","HE Qualification","0-10%","35-55",1,60,TRUE,"Withdrawn"
"DDD","2013J",524575,"F","Scotland","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Distinction"
"DDD","2013J",524711,"F","South West Region","Lower Than A Level","30-40%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",524730,"F","West Midlands Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",524791,"F","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",525189,"M","East Midlands Region","Lower Than A Level","90-100%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",525456,"F","East Anglian Region","A Level or Equivalent","0-10%","0-35",0,60,TRUE,"Pass"
"DDD","2013J",525472,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,FALSE,"Distinction"
"DDD","2013J",525800,"F","East Anglian Region","No Formal quals","10-20","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",526098,"M","North Region","Post Graduate Qualification",NA,"0-35",0,150,FALSE,"Withdrawn"
"DDD","2013J",526158,"M","South Region","Lower Than A Level","80-90%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",526242,"F","South West Region","A Level or Equivalent","40-50%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",526659,"F","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,90,FALSE,"Withdrawn"
"DDD","2013J",526679,"F","Yorkshire Region","A Level or Equivalent","70-80%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",527427,"F","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",527574,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",527751,"M","South East Region","Lower Than A Level","10-20","35-55",0,60,FALSE,"Fail"
"DDD","2013J",527954,"F","North Western Region","A Level or Equivalent","90-100%","0-35",0,210,FALSE,"Fail"
"DDD","2013J",528467,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,FALSE,"Pass"
"DDD","2013J",528551,"F","North Region","A Level or Equivalent",NA,"0-35",0,120,FALSE,"Pass"
"DDD","2013J",528892,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",528971,"F","East Anglian Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Fail"
"DDD","2013J",529073,"M","North Western Region","Lower Than A Level","60-70%","0-35",0,100,FALSE,"Withdrawn"
"DDD","2013J",529226,"M","East Anglian Region","A Level or Equivalent","60-70%","0-35",1,60,FALSE,"Fail"
"DDD","2013J",529522,"F","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",529670,"M","Yorkshire Region","Lower Than A Level","80-90%","0-35",1,60,FALSE,"Withdrawn"
"DDD","2013J",529868,"F","London Region","A Level or Equivalent","80-90%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",530270,"M","South Region","A Level or Equivalent","50-60%","0-35",1,180,FALSE,"Withdrawn"
"DDD","2013J",530519,"M","South Region","Lower Than A Level","40-50%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",530967,"M","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,60,FALSE,"Pass"
"DDD","2013J",531234,"F","West Midlands Region","Lower Than A Level","70-80%","35-55",0,120,FALSE,"Withdrawn"
"DDD","2013J",531402,"F","London Region","HE Qualification","90-100%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",531888,"F","East Anglian Region","Lower Than A Level","40-50%","35-55",1,60,FALSE,"Fail"
"DDD","2013J",532020,"M","Scotland","HE Qualification","30-40%","0-35",0,90,FALSE,"Pass"
"DDD","2013J",532116,"F","South Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",532144,"M","London Region","A Level or Equivalent","40-50%","35-55",2,60,FALSE,"Pass"
"DDD","2013J",532683,"F","Scotland","A Level or Equivalent","70-80%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",532859,"M","Scotland","HE Qualification","20-30%","0-35",0,180,FALSE,"Withdrawn"
"DDD","2013J",532863,"M","South West Region","Lower Than A Level","30-40%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",532941,"M","East Anglian Region","Lower Than A Level","90-100%","0-35",1,90,TRUE,"Fail"
"DDD","2013J",533988,"M","West Midlands Region","Lower Than A Level","30-40%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",534093,"M","Yorkshire Region","A Level or Equivalent","60-70%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",535161,"M","West Midlands Region","Lower Than A Level","80-90%","0-35",1,60,FALSE,"Pass"
"DDD","2013J",535220,"M","East Anglian Region","Lower Than A Level","90-100%","0-35",0,60,FALSE,"Withdrawn"
"DDD","2013J",535351,"M","North Western Region","Lower Than A Level","50-60%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",535632,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",535707,"F","Ireland","A Level or Equivalent","10-20","0-35",1,90,FALSE,"Withdrawn"
"DDD","2013J",535794,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,FALSE,"Fail"
"DDD","2013J",536199,"M","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",536210,"M","Ireland","Lower Than A Level","0-10%","0-35",1,60,TRUE,"Withdrawn"
"DDD","2013J",536979,"M","Scotland","HE Qualification","20-30%","0-35",0,120,FALSE,"Fail"
"DDD","2013J",537652,"F","South Region","Lower Than A Level","70-80%","35-55",1,90,FALSE,"Withdrawn"
"DDD","2013J",537691,"F","North Region","Lower Than A Level",NA,"0-35",0,90,FALSE,"Withdrawn"
"DDD","2013J",537747,"F","North Region","HE Qualification",NA,"35-55",0,60,FALSE,"Pass"
"DDD","2013J",537811,"F","East Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,TRUE,"Distinction"
"DDD","2013J",537918,"F","South East Region","A Level or Equivalent","40-50%","35-55",1,60,FALSE,"Fail"
"DDD","2013J",537962,"M","East Anglian Region","Lower Than A Level","70-80%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",538863,"F","North Western Region","A Level or Equivalent","90-100%","0-35",0,60,FALSE,"Pass"
"DDD","2013J",538903,"M","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,TRUE,"Pass"
"DDD","2013J",539872,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,120,FALSE,"Withdrawn"
"DDD","2013J",540806,"F","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,FALSE,"Pass"
"DDD","2013J",540947,"M","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,150,FALSE,"Pass"
"DDD","2013J",541108,"F","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,TRUE,"Pass"
